timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity_1d,dev_activity_contributors_count_7d,dormant_circulation_90d,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_transaction_volume,percent_of_total_supply_in_profit,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2025-09-28 04:00:00,2763.0,33410.0,183729.0,151976.0,49191879.67898631,49191879.67898631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902395.9960197253,,,,,,,,,,,,,,,,8.010992884636,8.010992884636,2.361868023872,10.372860908508,0.077252525215,0.077252525215,,,-0.255123785764,-0.255123785764,0.077252525215,0.240686758889,2.033131225396,6.0,30.0,,,88589980.39310189,,,,,,,18.0,18.0,,236.0,10.0,70505864.82159545,28057063.078928933
2025-09-28 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229392.0,,,,,,,,
2025-09-28 08:00:00,2613.0,34093.0,188968.0,153066.0,104896973.79561241,104896973.79561241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191275.4835860496,,,,,,,,,,,,,,,,1.184454083443,1.184454083443,7.046106755733,8.230560839176,-0.218945722783,-0.218945722783,,,-0.79292335192,-0.79292335192,-0.218945722783,0.342781583336,2.117628431023,10.0,44.0,,,96580258.05791758,,,,,,,29.0,29.0,,260.0,9.0,79287309.25387171,28189673.302485984
2025-09-28 12:00:00,2514.0,36151.0,195554.0,156651.0,33726353.341173016,33726353.341173016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2215246.618686811,,,,,,,,,,,,,,,,7.213066756725,7.213066756725,3.104559063911,10.317625820637,0.122402345526,0.122402345526,,,-0.124150940663,-0.124150940663,0.122402345526,0.310575777616,1.720562697054,11.0,41.0,,,50550055.42777421,,,,,,,24.0,24.0,,101.0,0.0,22360075.698701464,0.0
2025-09-28 16:00:00,1354.0,35463.0,198090.0,156664.0,28474313.1922075,28474313.1922075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614969.2487869503,,,,,,,,,,,,,,,,7.658984839916,7.658984839916,2.509394705296,10.168379545212,0.183902375896,0.183902375896,,,-0.0476104728,-0.0476104728,0.183902375896,0.240867112147,1.978390378643,7.0,46.0,,,42122985.90337555,,,,,,,33.0,33.0,,83.0,0.0,19532363.27530071,0.0
2025-09-28 20:00:00,1297.0,35053.0,199363.0,156634.0,22293583.279241297,22293583.279241297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438260.9532180615,,,,,,,,,,,,,,,,4.772312521935,4.772312521935,2.482593357563,7.254905879498,-0.066087183667,-0.066087183667,,,-0.300390010069,-0.300390010069,-0.066087183667,0.157817417978,1.585972441009,5.0,36.0,,,40706196.2914751,,,,,,,26.0,26.0,,91.0,1.0,25227958.567494232,3822423.043652459
2025-09-29 00:00:00,1973.0,35318.0,201623.0,156935.0,66220954.33232949,66220954.33232949,8004683473.071133,8004683473.071133,8004683473.071133,56278098.17648175,8004683473.071133,8004683473.071133,8004683473.071133,8004683473.071133,8004683473.071133,8004683473.071133,409341757.06032175,8004683473.071133,15102009133.230131,38912.0,0.0,0.0,0.0,12.650092788306,12.650092788288,12.650092788288,12.650092788288,12.650092788288,12.650092788288,12.650092788288,11.456027170294,11.164046062204,11.164046062204,11.164046062204,11.164046062204,11.164046062204,11.164046062204,0.0,1.779065766121,1.779065766121,1.779065766121,1.000847440526,1.779065766121,1.779065766121,1.779065766121,1.779065766121,1.779065766121,1.779065766121,0.94640037489,1.779065766121,-22.900165628292,26044.0,382544.9666990666,142.234434574696,25.168002817032,96.668682860498,8558069953.256083,8558069953.256083,8558069953.256083,106953549.28199175,8558069953.256083,8558069953.256083,8558069953.256083,8558069953.256083,8558069953.256083,8558069953.256083,822687345.7206724,8558069953.256083,9.966215968132,9.966215968132,0.915915489197,10.882131457329,0.19678497673,0.19678497673,1.530980516131,1.530980516131,0.305584831636,0.305584831636,0.19678497673,0.141623143077,1.942692116063,3.0,37.0,8004683473.071133,7738022080.569869,45750033.542619124,83127346.9833372,101312089.32871315,1.218757641201,244795.0,,225.0,25.0,25.0,5.651399342599,78.0,4.0,36877898.14331607,19385975.359423153
2025-09-29 04:00:00,2500.0,36207.0,205743.0,159460.0,32593008.028490245,32593008.028490245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741319.9794481946,,,,,,,,,,,,,,,,7.900561988354,7.900561988354,2.477929651737,10.378491640091,-0.077634960933,-0.077634960933,,,0.22735089135,0.22735089135,-0.077634960933,0.425463898519,2.525642814788,11.0,46.0,,,54370395.305542044,,,,,,,36.0,36.0,,90.0,2.0,33626774.842900984,11173031.928808266
2025-09-29 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233529.0,,,,,,,,
2025-09-29 08:00:00,4456.0,40325.0,214688.0,166633.0,42800426.44705641,42800426.44705641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496041.0999957393,,,,,,,,,,,,,,,,12.960734605789,12.960734605789,2.771548271179,15.732282876968,0.160828504446,0.160828504446,,,1.544664839677,1.544664839677,0.160828504446,0.384490963164,2.474315041946,10.0,65.0,,,64849892.15299164,,,,,,,47.0,47.0,,131.0,7.0,51335095.658409916,24067062.85716717
2025-09-29 12:00:00,2797.0,37960.0,220129.0,170441.0,26680155.452377245,26680155.452377245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300323.71131015563,,,,,,,,,,,,,,,,15.258750677109,15.258750677109,0.871435821056,16.130186498165,-0.008667699233,-0.008667699233,,,1.842803818409,1.842803818409,-0.008667699233,0.150575857307,1.941535275548,8.0,62.0,,,69311181.74851823,,,,,,,49.0,49.0,,131.0,4.0,41207666.947050095,6501708.809963955
2025-09-29 16:00:00,1918.0,37927.0,223034.0,172240.0,42714185.97946847,42714185.97946847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570062.8016889717,,,,,,,,,,,,,,,,14.357593715191,14.357593715191,0.87761503458,15.235208749771,-0.011936938319,-0.011936938319,,,1.040478196021,1.040478196021,-0.011936938319,0.075211317589,2.007580226798,4.0,56.0,,,49467060.46034905,,,,,,,39.0,39.0,,107.0,6.0,32298610.015242364,7149350.596599476
2025-09-29 20:00:00,1468.0,38912.0,225407.0,173690.0,23111247.948535036,23111247.948535036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395813.133324635,,,,,,,,,,,,,,,,4.685085237026,4.685085237026,2.688208043575,7.373293280602,-0.267414724316,-0.267414724316,,,-0.419258792887,-0.419258792887,-0.267414724316,0.12462985156,1.694495468168,4.0,36.0,,,34301443.827248976,,,,,,,29.0,29.0,,83.0,0.0,19108221.052053533,0.0
2025-09-30 00:00:00,1866.0,40225.0,228998.0,176413.0,19098741.4861652,19098741.4861652,8004694456.172748,8004694456.172748,8004694456.172748,75133586.37298672,8004694456.172748,8004694456.172748,8004694456.172748,8004694456.172748,8004694456.172748,8004694456.172748,371653737.5841116,8004694456.172748,14068264882.335077,36174.0,0.0,0.0,0.0,13.589267028477,13.589267028463,13.589267028463,13.589267028463,13.589267028463,13.589267028463,13.589267028463,12.371058280238,12.079060701992,12.079060701992,12.079060701992,12.079060701992,12.079060701992,12.079060701992,0.0,1.511445148505,1.511445148505,1.511445148505,0.947407683452,1.511445148505,1.511445148505,1.511445148505,1.511445148505,1.511445148505,1.511445148505,0.818012093493,1.511445148505,-22.835748810351,21521.0,707033.605678703,106.539496416888,15.718636206541,94.886091625318,8565253314.860749,8565253314.860749,8565253314.860749,128258176.28773242,8565253314.860749,8565253314.860749,8565253314.860749,8565253314.860749,8565253314.860749,8565253314.860749,734795729.5282261,8565253314.860749,2.483507692814,2.483507692814,6.520137727261,9.003645420074,0.026234334772,0.026234334772,-0.793396085677,-0.793396085677,-0.601934374486,-0.601934374486,0.026234334772,0.182063307063,2.305074545799,4.0,36.0,8004694456.172748,7595341716.010812,53734915.80155138,173649883.7296027,115855475.48899272,0.667178537645,240018.0,,180.0,25.0,25.0,6.777909674667,102.0,2.0,31738219.79270276,8093778.491067444
2025-09-30 04:00:00,2295.0,39981.0,233029.0,179000.0,51890108.59357856,51890108.59357856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696995.7670389032,,,,,,,,,,,,,,,,4.551195681095,4.551195681095,1.74539154768,6.296587228775,-0.127163895831,-0.127163895831,,,-0.606769249918,-0.606769249918,-0.127163895831,0.092549275503,0.761566670632,3.0,17.0,,,58111820.085589275,,,,,,,6.0,6.0,,102.0,8.0,54312262.94368087,32741884.30849084
2025-09-30 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236513.0,,,,,,,,
2025-09-30 08:00:00,2719.0,34350.0,236459.0,181164.0,59296738.62090952,59296738.62090952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411645.4501646727,,,,,,,,,,,,,,,,4.008042216301,4.008042216301,4.065459549427,8.073501765728,0.152182128703,0.152182128703,,,-0.38430559769,-0.38430559769,0.152182128703,0.103448908004,1.816312738082,5.0,43.0,,,63370523.48080882,,,,,,,30.0,30.0,,153.0,5.0,55068171.786951,22372394.303553622
2025-09-30 12:00:00,4722.0,34275.0,240922.0,181937.0,243722042.39475104,243722042.39475104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6343006.078733681,,,,,,,,,,,,,,,,1.950961410999,1.950961410999,8.107306718826,10.058268129826,-0.025559182371,-0.025559182371,,,-0.746380736631,-0.746380736631,-0.025559182371,0.185240329738,1.690263804012,13.0,64.0,,,156752991.45115626,,,,,,,57.0,57.0,,299.0,25.0,137873805.05260152,76654791.66682002
2025-09-30 16:00:00,1874.0,36106.0,244700.0,183482.0,47843212.73933716,47843212.73933716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2129015.948708061,,,,,,,,,,,,,,,,4.626953840256,4.626953840256,6.621897339821,11.248851180077,0.040166141811,0.040166141811,,,-0.084428563174,-0.084428563174,0.040166141811,0.178924096809,1.704373559381,11.0,57.0,,,129002493.65837933,,,,,,,41.0,41.0,,201.0,24.0,122092202.78529197,80065057.91123097
2025-09-30 20:00:00,1648.0,36174.0,246928.0,184536.0,64895904.14758474,64895904.14758474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-865399.0857778294,,,,,,,,,,,,,,,,-0.502037465572,-0.502037465572,5.373490154743,4.871452689171,-0.108730005364,-0.108730005364,,,-0.663989418967,-0.663989418967,-0.108730005364,0.067497110771,1.384258545385,3.0,31.0,,,48275917.49243271,,,,,,,21.0,21.0,,88.0,1.0,25906544.70797028,5248042.950065604
2025-10-01 00:00:00,1603.0,35212.0,249340.0,185727.0,43796696.40916639,43796696.40916639,8004695613.226598,8004695613.226598,8004695613.226598,42263683.593752444,8004695613.226598,8004695613.226598,8004695613.226598,8004695613.226598,8004695613.226598,8004695613.226598,288716171.58289504,8004695613.226598,13108723941.963085,27240.0,0.0,0.0,0.0,14.566866243938,14.56686624392,14.56686624392,14.56686624392,14.56686624392,14.56686624392,14.56686624392,13.338058841866,13.046022703718,13.046022703718,13.046022703718,13.046022703718,13.046022703718,13.046022703718,0.0,1.528008432882,1.528008432882,1.528008432882,0.987645551449,1.528008432882,1.528008432882,1.528008432882,1.528008432882,1.528008432882,1.528008432882,0.873909881506,1.528008432882,-22.847773018433,13736.0,-313498.090472003,189.398910188933,22.004495143801,94.50580574831,8566345574.010886,8566345574.010886,8566345574.010886,69974975.2699935,8566345574.010886,8566345574.010886,8566345574.010886,8566345574.010886,8566345574.010886,8566345574.010886,540232838.3274387,8566345574.010886,7.166203558445,7.166203558445,0.0,7.166203558445,0.106290610086,0.106290610086,-0.3229069926,-0.3229069926,-0.357900589714,-0.357900589714,0.106290610086,0.134927735685,1.034960873074,6.0,23.0,8004695613.226598,7564902086.97939,54995021.63318583,110666404.66739526,109894355.55613774,0.993023636093,211088.0,,137.0,16.0,16.0,8.607282691614,173.0,4.0,38748666.15807378,4778512.293399884
2025-10-01 04:00:00,2140.0,34915.0,252836.0,186784.0,22903284.027521495,22903284.027521495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-738883.3492324397,,,,,,,,,,,,,,,,2.703699588776,2.703699588776,1.756942510605,4.46064209938,-0.088884450518,-0.088884450518,,,-0.461631649425,-0.461631649425,-0.088884450518,0.259083871079,1.156370836842,8.0,27.0,,,57890880.137331575,,,,,,,17.0,17.0,,148.0,1.0,35343375.85546541,1016437.537771012
2025-10-01 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238507.0,,,,,,,,
2025-10-01 08:00:00,1964.0,36318.0,257103.0,187837.0,51153607.493516624,51153607.493516624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252330.809348021,,,,,,,,,,,,,,,,6.89414280653,6.89414280653,4.179226696491,11.073369503021,0.25854252034,0.25854252034,,,-0.162602284666,-0.162602284666,0.25854252034,0.192873815007,1.398154780247,8.0,45.0,,,81708257.08271642,,,,,,,31.0,31.0,,106.0,13.0,63203276.805123754,34114873.003683135
2025-10-01 12:00:00,1889.0,32875.0,258862.0,184959.0,20365696.008170784,20365696.008170784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-217004.23039810424,,,,,,,,,,,,,,,,10.68650496006,10.68650496006,1.644103050232,12.330608010292,0.090183197203,0.090183197203,,,0.261777937524,0.261777937524,0.090183197203,0.092328409298,1.038903384943,5.0,38.0,,,66023387.85147125,,,,,,,30.0,30.0,,115.0,2.0,40414768.01488632,9979046.005849572
2025-10-01 16:00:00,1469.0,29236.0,259993.0,183332.0,13580300.305229208,13580300.305229208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86959.52348452472,,,,,,,,,,,,,,,,4.775156021118,4.775156021118,3.35995900631,8.135115027428,-0.197426723223,-0.197426723223,,,-0.248262867968,-0.248262867968,-0.197426723223,0.149482971682,1.148568169851,8.0,37.0,,,50457602.239011854,,,,,,,29.0,29.0,,100.0,1.0,30337494.248328492,4823564.387526557
2025-10-01 20:00:00,1245.0,27240.0,260664.0,182176.0,27495997.696666837,27495997.696666837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20472.494983908906,,,,,,,,,,,,,,,,5.449699401855,5.449699401855,0.925602376461,6.375301778316,0.045525574881,0.045525574881,,,-0.326276718052,-0.326276718052,0.045525574881,0.053879310345,0.717455481692,1.0,16.0,,,52700323.33661864,,,,,,,14.0,14.0,,82.0,4.0,38018764.96446712,17786644.260240626
2025-10-02 00:00:00,1754.0,25314.0,261450.0,175281.0,9669412.643369304,9669412.643369304,8004695624.208653,8004695624.208653,8004695624.208653,38087328.83120625,8004695624.208653,8004695624.208653,8004695624.208653,8004695624.208653,8004695624.208653,8004695624.208653,234749645.42225415,8004695624.208653,14010743667.192965,20084.0,0.0,0.0,0.0,15.540664296364,15.540664296346,15.540664296346,15.540664296346,15.540664296346,15.540664296346,15.540664296346,14.292531113635,14.00024650295,14.00024650295,14.00024650295,14.00024650295,14.00024650295,14.00024650295,0.0,1.683972991885,1.683972991885,1.683972991885,1.022036571538,1.683972991885,1.683972991885,1.683972991885,1.683972991885,1.683972991885,1.683972991885,0.987252394853,1.683972991885,-21.351056208569,6862.0,-15454.78808207706,210.166894603807,25.905050761026,94.906313604675,8572602383.269178,8572602383.269178,8572602383.269178,67207394.48070271,8572602383.269178,8572602383.269178,8572602383.269178,8572602383.269178,8572602383.269178,8572602383.269178,428824637.2087321,8572602383.269178,1.704746127129,1.704746127129,3.106262266636,4.811008393764,-0.041094652662,-0.041094652662,-0.424827208786,-0.424827208786,-0.519490994625,-0.519490994625,-0.041094652662,0.019841269841,0.905023291956,1.0,21.0,8004695624.208653,7596961532.211167,41538095.29519275,69789212.28975597,105410301.1190859,1.510409670214,195914.0,,138.0,16.0,16.0,8.112969804329,77.0,0.0,18342388.993674584,0.0
2025-10-02 04:00:00,2173.0,22697.0,262737.0,173003.0,66797214.295173414,66797214.295173414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806514.3091970253,,,,,,,,,,,,,,,,4.685803830624,4.685803830624,0.823622107506,5.509425938129,-0.022950869613,-0.022950869613,,,-0.368138586195,-0.368138586195,-0.022950869613,0.102596856378,0.50123191096,5.0,14.0,,,55897186.61620233,,,,,,,6.0,6.0,,122.0,3.0,43968939.051576674,12506154.75525178
2025-10-02 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240054.0,,,,,,,,
2025-10-02 08:00:00,2760.0,19545.0,263965.0,170779.0,20953095.48629577,20953095.48629577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920544.8922719394,,,,,,,,,,,,,,,,4.038213670254,4.038213670254,0.763626277447,4.801839947701,0.107959988583,0.107959988583,,,-0.19150686284,-0.19150686284,0.107959988583,0.117648398276,0.700152342939,5.0,19.0,,,54406015.57383534,,,,,,,12.0,12.0,,114.0,3.0,38177159.819789924,6569975.065408548
2025-10-02 12:00:00,2563.0,18971.0,265207.0,167831.0,42483923.04740927,42483923.04740927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052418.9533084156,,,,,,,,,,,,,,,,8.776159524918,8.776159524918,5.484159111977,14.260318636894,0.032963878532,0.032963878532,,,1.119452541566,1.119452541566,0.032963878532,0.057914299119,1.556997698171,4.0,56.0,,,68441349.87595083,,,,,,,41.0,41.0,,107.0,2.0,28899178.856498715,2415778.2523369165
2025-10-02 16:00:00,2901.0,19778.0,266597.0,166207.0,32120149.683034614,32120149.683034614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162703.5167914452,,,,,,,,,,,,,,,,8.67157292366,8.67157292366,3.486456811428,12.158029735088,-0.008785838664,-0.008785838664,,,0.996615935181,0.996615935181,-0.008785838664,0.101335272403,1.395771187801,7.0,49.0,,,54221980.24154628,,,,,,,39.0,39.0,,84.0,3.0,25457488.696953867,4211048.913952143
2025-10-02 20:00:00,2485.0,20084.0,267526.0,165252.0,37714653.14124851,37714653.14124851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330062.9252443386,,,,,,,,,,,,,,,,5.450443923473,5.450443923473,1.683777093887,7.134221017361,-0.04162026781,-0.04162026781,,,0.257901113456,0.257901113456,-0.04162026781,0.03490990991,1.045865105696,2.0,33.0,,,34496721.13238386,,,,,,,24.0,24.0,,65.0,4.0,19520710.127053678,4095211.0697554233
2025-10-03 00:00:00,3165.0,20372.0,268502.0,163946.0,30051245.24612736,30051245.24612736,8004740786.159812,8004740786.159812,8004740786.159812,43218380.82983038,8004740786.159812,8004740786.159812,8004740786.159812,8004740786.159812,8004740786.159812,8004740786.159812,215738772.601977,8004740786.159812,15507158846.110025,23810.0,0.0,0.0,0.0,16.49648456744,16.496484567422,16.496484567422,16.496484567422,16.496484567422,16.496484567422,16.496484567422,15.20770025895,14.914852730912,14.914852730912,14.914852730912,14.914852730912,14.914852730912,14.914852730912,0.0,1.935262454035,1.935262454035,1.935262454035,1.05779571689,1.935262454035,1.935262454035,1.935262454035,1.935262454035,1.935262454035,1.935262454035,1.130298465137,1.935262454035,-19.421173040041,8416.0,969028.2739159337,185.216119448759,27.309364369302,97.675491503827,8587395131.387534,8587395131.387534,8587395131.387534,84824387.51507291,8587395131.387534,8587395131.387533,8587395131.387534,8587395131.387534,8587395131.387534,8587395131.387534,396268097.90980303,8587395131.387534,4.760345637798,4.760345637798,1.486564695835,6.246910333633,0.032517701,0.032517701,-0.430780485972,-0.430780485972,-0.272207976685,-0.272207976685,0.032517701,0.075821723116,1.022786916887,3.0,24.0,8004740786.159812,7818669906.488899,52556964.62915556,64826487.02822845,101733455.05653411,1.569319266247,222615.0,,171.0,14.0,14.0,6.782146846924,111.0,3.0,35231955.490672596,3566329.070901434
2025-10-03 04:00:00,3716.0,20849.0,269633.0,162301.0,108337716.04890381,108337716.04890381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258914.0964802005,,,,,,,,,,,,,,,,7.940559983253,7.940559983253,3.090723991394,11.031283974648,0.056490701312,0.056490701312,,,0.402165243484,0.402165243484,0.056490701312,0.28004280568,1.596622106077,12.0,41.0,,,40894804.06466728,,,,,,,31.0,31.0,,48.0,2.0,23909646.490654908,10994754.519341161
2025-10-03 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242296.0,,,,,,,,
2025-10-03 08:00:00,3678.0,21442.0,271375.0,161059.0,46564628.46907971,46564628.46907971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2962697.5799851576,,,,,,,,,,,,,,,,5.692853808403,5.692853808403,2.353127479553,8.045981287956,-0.061611071715,-0.061611071715,,,0.272680570793,0.272680570793,-0.061611071715,0.238300847461,0.867358286156,13.0,27.0,,,38846201.8789481,,,,,,,19.0,19.0,,52.0,6.0,24009031.96403923,14439255.521202791
2025-10-03 12:00:00,3677.0,22600.0,273716.0,159773.0,21256988.349499796,21256988.349499796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132479.41912310157,,,,,,,,,,,,,,,,3.184094846249,3.184094846249,3.864109516144,7.048204362392,-0.084422615898,-0.084422615898,,,-0.337903812465,-0.337903812465,-0.084422615898,0.126919416008,1.117969399271,7.0,37.0,,,39484223.83476994,,,,,,,29.0,29.0,,46.0,2.0,13485060.932313344,4289061.078370274
2025-10-03 16:00:00,2682.0,22848.0,274847.0,158168.0,58233206.39366824,58233206.39366824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768601.6931050983,,,,,,,,,,,,,,,,5.407053947449,5.407053947449,5.566841959953,10.973895907402,0.103367256352,0.103367256352,,,0.094666058215,0.094666058215,0.103367256352,0.427996146361,2.037016626866,13.0,59.0,,,75890557.69240433,,,,,,,50.0,49.0,,163.0,6.0,50798210.820140995,8435633.988416566
2025-10-03 20:00:00,3405.0,23810.0,275942.0,157549.0,88463686.4491541,88463686.4491541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5607544.342232515,,,,,,,,,,,,,,,,-0.849828362465,-0.849828362465,5.393066644669,4.543238282204,-0.038868241526,-0.038868241526,,,-0.770467260408,-0.770467260408,-0.038868241526,0.132904607451,1.799397265616,5.0,42.0,,,45440653.17424813,,,,,,,28.0,28.0,,99.0,2.0,38682706.74482011,16435152.392349266
2025-10-04 00:00:00,2467.0,24344.0,276798.0,155759.0,26468179.172314554,26468179.172314554,8004740817.9004545,8004740817.9004545,8004740817.9004545,35020104.92828956,8004740817.9004545,8004740817.9004545,8004740817.9004545,8004740817.9004545,8004740817.9004545,8004740817.9004545,211284208.57240993,8004740817.9004545,16754288482.496561,19807.0,0.0,0.0,0.0,17.460181064969,17.460181064951,17.460181064951,17.460181064951,17.460181064951,17.460181064951,17.460181064951,16.131942361091,15.838971443311,15.838971443311,15.838971443311,15.838971443311,15.838971443311,15.838971443311,0.0,1.923638460465,1.923638460465,1.923638460465,0.98335842539,1.923638460465,1.923638460465,1.923638460465,1.923638460465,1.923638460465,1.923638460465,1.114839009312,1.923638460465,-17.747203885742,5260.0,1850147.7047100435,228.575580635515,33.721037203733,98.850329813447,8604572372.59931,8604572372.59931,8604572372.59931,73639540.27093834,8604572372.59931,8604572372.59931,8604572372.59931,8604572372.59931,8604572372.59931,8604572372.59931,391886543.4839704,8604572372.59931,3.682829141617,3.682829141617,2.610011219978,6.292840361595,0.133344920965,0.133344920965,0.552703401869,0.552703401869,-0.175726550531,-0.175726550531,0.133344920965,0.087871343768,1.74787733079,3.0,31.0,8004740817.9004545,7912712699.206237,38086805.40730872,55059422.767195046,74556532.41448896,1.354110316952,206592.0,,171.0,20.0,20.0,6.778426750474,81.0,5.0,25454561.862905394,7560586.924992692
2025-10-04 04:00:00,3458.0,24841.0,277890.0,153586.0,155834226.17983484,155834226.17983484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10032101.667174323,,,,,,,,,,,,,,,,6.978375375271,6.978375375271,3.517215013504,10.495590388775,0.094871123596,0.094871123596,,,0.277919963851,0.277919963851,0.094871123596,0.267657988425,1.852079966717,11.0,35.0,,,53701863.1921175,,,,,,,27.0,27.0,,136.0,8.0,45421159.756872326,15892501.444911435
2025-10-04 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244397.0,,,,,,,,
